year,origin,dest,status,origin_enrolled,COUNT,origin_adj_count,dest_enrolled,origin_name,dest_name
2010,OLH,ELH,Pending,1732,1,57,2519,Olympian High,Eastlake High
2010,OLH,HTH,Approved,1732,1,57,2205,Olympian High,Hilltop Senior High
2010,OLH,HTH,Denied,1732,3,173,2205,Olympian High,Hilltop Senior High
2010,OLH,MOH,Approved,1732,11,635,1637,Olympian High,Montgomery Senior High
2010,OLH,MVH,Approved,1732,2,115,1697,Olympian High,Mar Vista Senior High
2010,OLH,ORH,Approved,1732,69,3983,2721,Olympian High,Otay Ranch Senior High
2010,OLH,ORH,Denied,1732,22,1270,2721,Olympian High,Otay Ranch Senior High
2010,OLH,SOH,Approved,1732,3,173,1718,Olympian High,Southwest Senior High
2010,OLH,SUH,Approved,1732,1,57,2440,Olympian High,Sweetwater High
2010,OLH,SYH,Approved,1732,12,692,2464,Olympian High,San Ysidro High
2010,ORH,BVH,Approved,2721,42,1543,2266,Otay Ranch Senior High,Bonita Vista Senior High
2010,ORH,BVH,Denied,2721,9,330,2266,Otay Ranch Senior High,Bonita Vista Senior High
2010,ORH,BVH,Pending,2721,1,36,2266,Otay Ranch Senior High,Bonita Vista Senior High
2010,ORH,CPH,Approved,2721,17,624,1579,Otay Ranch Senior High,Castle Park Senior High
2010,ORH,CVH,Approved,2721,7,257,2670,Otay Ranch Senior High,Chula Vista Senior High
2010,ORH,CVH,Denied,2721,2,73,2670,Otay Ranch Senior High,Chula Vista Senior High
2010,ORH,ELH,Approved,2721,72,2646,2519,Otay Ranch Senior High,Eastlake High
2010,ORH,ELH,Denied,2721,9,330,2519,Otay Ranch Senior High,Eastlake High
2010,ORH,ELH,Pending,2721,1,36,2519,Otay Ranch Senior High,Eastlake High
2010,ORH,HTH,Approved,2721,25,918,2205,Otay Ranch Senior High,Hilltop Senior High
2010,ORH,HTH,Denied,2721,2,73,2205,Otay Ranch Senior High,Hilltop Senior High
2010,ORH,MOH,Approved,2721,3,110,1637,Otay Ranch Senior High,Montgomery Senior High
2010,ORH,MOH,Pending,2721,1,36,1637,Otay Ranch Senior High,Montgomery Senior High
2010,ORH,MVH,Approved,2721,4,147,1697,Otay Ranch Senior High,Mar Vista Senior High
2010,ORH,OLH,Approved,2721,170,6247,1732,Otay Ranch Senior High,Olympian High
2010,ORH,OLH,Denied,2721,4,147,1732,Otay Ranch Senior High,Olympian High
2010,ORH,SOH,Approved,2721,2,73,1718,Otay Ranch Senior High,Southwest Senior High
2010,ORH,SUH,Approved,2721,4,147,2440,Otay Ranch Senior High,Sweetwater High
2010,ORH,SYH,Approved,2721,7,257,2464,Otay Ranch Senior High,San Ysidro High
2010,RDM,BVM,Approved,1633,24,1469,1134,Rancho del Rey Middle,Bonita Vista Middle
2010,RDM,BVM,Denied,1633,5,306,1134,Rancho del Rey Middle,Bonita Vista Middle
2010,RDM,CPM,Approved,1633,4,244,1052,Rancho del Rey Middle,Castle Park Middle
2010,RDM,CVM,Approved,1633,7,428,1191,Rancho del Rey Middle,Chula Vista Middle
2010,RDM,CVM,Denied,1633,1,61,1191,Rancho del Rey Middle,Chula Vista Middle
2010,RDM,ELM,Approved,1633,22,1347,1602,Rancho del Rey Middle,Eastlake Middle
2010,RDM,ELM,Denied,1633,18,1102,1602,Rancho del Rey Middle,Eastlake Middle
2010,RDM,HTM,Approved,1633,3,183,1129,Rancho del Rey Middle,Hilltop Middle
2010,RDM,HTM,Pending,1633,1,61,1129,Rancho del Rey Middle,Hilltop Middle
2010,RDM,MVM,Approved,1633,3,183,1061,Rancho del Rey Middle,Mar Vista Academy for Problem Based Learning
2010,RDM,NCM,Approved,1633,1,61,731,Rancho del Rey Middle,National City Middle
2010,SOH,BVH,Approved,1718,8,465,2266,Southwest Senior High,Bonita Vista Senior High
2010,SOH,CPH,Approved,1718,11,640,1579,Southwest Senior High,Castle Park Senior High
2010,SOH,CVH,Approved,1718,14,814,2670,Southwest Senior High,Chula Vista Senior High
2010,SOH,CVH,Denied,1718,3,174,2670,Southwest Senior High,Chula Vista Senior High
2010,SOH,ELH,Approved,1718,5,291,2519,Southwest Senior High,Eastlake High
2010,SOH,ELH,Denied,1718,2,116,2519,Southwest Senior High,Eastlake High
2010,SOH,ELH,Pending,1718,1,58,2519,Southwest Senior High,Eastlake High
2010,SOH,HTH,Approved,1718,14,814,2205,Southwest Senior High,Hilltop Senior High
2010,SOH,MOH,Approved,1718,111,6461,1637,Southwest Senior High,Montgomery Senior High
2010,SOH,MOH,Denied,1718,4,232,1637,Southwest Senior High,Montgomery Senior High
2010,SOH,MOH,Pending,1718,1,58,1637,Southwest Senior High,Montgomery Senior High
2010,SOH,MVH,Approved,1718,80,4656,1697,Southwest Senior High,Mar Vista Senior High
2010,SOH,MVH,Denied,1718,4,232,1697,Southwest Senior High,Mar Vista Senior High
2010,SOH,OLH,Approved,1718,35,2037,1732,Southwest Senior High,Olympian High
2010,SOH,OLH,Denied,1718,4,232,1732,Southwest Senior High,Olympian High
2010,SOH,ORH,Approved,1718,6,349,2721,Southwest Senior High,Otay Ranch Senior High
2010,SOH,SOH,Approved,1718,1,58,1718,Southwest Senior High,Southwest Senior High
2010,SOH,SUH,Approved,1718,3,174,2440,Southwest Senior High,Sweetwater High
2010,SOH,SYH,Approved,1718,110,6402,2464,Southwest Senior High,San Ysidro High
2010,SOH,SYH,Denied,1718,1,58,2464,Southwest Senior High,San Ysidro High
2010,SOH,SYH,Pending,1718,1,58,2464,Southwest Senior High,San Ysidro High
2010,SOM,BVM,Approved,635,4,629,1134,Southwest Middle,Bonita Vista Middle
2010,SOM,BVM,Denied,635,2,314,1134,Southwest Middle,Bonita Vista Middle
2010,SOM,CPM,Approved,635,10,1574,1052,Southwest Middle,Castle Park Middle
2010,SOM,CVM,Approved,635,23,3622,1191,Southwest Middle,Chula Vista Middle
2010,SOM,CVM,Denied,635,3,472,1191,Southwest Middle,Chula Vista Middle
2010,SOM,ELM,Approved,635,1,157,1602,Southwest Middle,Eastlake Middle
2010,SOM,ELM,Denied,635,3,472,1602,Southwest Middle,Eastlake Middle
2010,SOM,HTM,Approved,635,10,1574,1129,Southwest Middle,Hilltop Middle
2010,SOM,MOM,Approved,635,23,3622,886,Southwest Middle,Montgomery Middle
2010,SOM,MVM,Approved,635,21,3307,1061,Southwest Middle,Mar Vista Academy for Problem Based Learning
2010,SOM,MVM,Denied,635,3,472,1061,Southwest Middle,Mar Vista Academy for Problem Based Learning
2010,SOM,MVM,Pending,635,4,629,1061,Southwest Middle,Mar Vista Academy for Problem Based Learning
2010,SOM,RDM,Approved,635,5,787,1633,Southwest Middle,Rancho del Rey Middle
2010,SOM,RDM,Denied,635,6,944,1633,Southwest Middle,Rancho del Rey Middle
2010,SUH,BVH,Approved,2440,16,655,2266,Sweetwater High,Bonita Vista Senior High
2010,SUH,BVH,Denied,2440,5,204,2266,Sweetwater High,Bonita Vista Senior High
2010,SUH,BVH,Pending,2440,1,40,2266,Sweetwater High,Bonita Vista Senior High
2010,SUH,CPH,Approved,2440,11,450,1579,Sweetwater High,Castle Park Senior High
2010,SUH,CPH,Pending,2440,1,40,1579,Sweetwater High,Castle Park Senior High
2010,SUH,CVH,Approved,2440,19,778,2670,Sweetwater High,Chula Vista Senior High
2010,SUH,CVH,Denied,2440,7,286,2670,Sweetwater High,Chula Vista Senior High
2010,SUH,ELH,Approved,2440,2,81,2519,Sweetwater High,Eastlake High
2010,SUH,ELH,Denied,2440,2,81,2519,Sweetwater High,Eastlake High
2010,SUH,GJH,Approved,2440,14,573,1033,Sweetwater High,Granger Junior High
2010,SUH,HTH,Approved,2440,24,983,2205,Sweetwater High,Hilltop Senior High
2010,SUH,HTH,Denied,2440,5,204,2205,Sweetwater High,Hilltop Senior High
2010,SUH,HTH,Pending,2440,1,40,2205,Sweetwater High,Hilltop Senior High
2010,SUH,MOH,Approved,2440,14,573,1637,Sweetwater High,Montgomery Senior High
2010,SUH,MVH,Approved,2440,3,122,1697,Sweetwater High,Mar Vista Senior High
2010,SUH,OLH,Approved,2440,14,573,1732,Sweetwater High,Olympian High
2010,SUH,OLH,Denied,2440,2,81,1732,Sweetwater High,Olympian High
2010,SUH,ORH,Approved,2440,4,163,2721,Sweetwater High,Otay Ranch Senior High
2010,SUH,SOH,Approved,2440,2,81,1718,Sweetwater High,Southwest Senior High
2010,SUH,SYH,Approved,2440,7,286,2464,Sweetwater High,San Ysidro High
2010,SYH,BVH,Approved,2464,12,487,2266,San Ysidro High,Bonita Vista Senior High
2010,SYH,BVH,Denied,2464,3,121,2266,San Ysidro High,Bonita Vista Senior High
2010,SYH,CPH,Approved,2464,18,730,1579,San Ysidro High,Castle Park Senior High
2010,SYH,CVH,Approved,2464,15,608,2670,San Ysidro High,Chula Vista Senior High
2010,SYH,CVH,Denied,2464,8,324,2670,San Ysidro High,Chula Vista Senior High
2010,SYH,ELH,Approved,2464,7,284,2519,San Ysidro High,Eastlake High
2010,SYH,ELH,Denied,2464,5,202,2519,San Ysidro High,Eastlake High
2010,SYH,HTH,Approved,2464,3,121,2205,San Ysidro High,Hilltop Senior High
2010,SYH,HTH,Denied,2464,3,121,2205,San Ysidro High,Hilltop Senior High
2010,SYH,MOH,Approved,2464,93,3774,1637,San Ysidro High,Montgomery Senior High
2010,SYH,MOH,Denied,2464,5,202,1637,San Ysidro High,Montgomery Senior High
2010,SYH,MVH,Approved,2464,17,689,1697,San Ysidro High,Mar Vista Senior High
2010,SYH,MVH,Denied,2464,2,81,1697,San Ysidro High,Mar Vista Senior High
2010,SYH,OLH,Approved,2464,49,1988,1732,San Ysidro High,Olympian High
2010,SYH,OLH,Denied,2464,15,608,1732,San Ysidro High,Olympian High
2010,SYH,ORH,Approved,2464,25,1014,2721,San Ysidro High,Otay Ranch Senior High
2010,SYH,ORH,Denied,2464,13,527,2721,San Ysidro High,Otay Ranch Senior High
2010,SYH,SOH,Approved,2464,29,1176,1718,San Ysidro High,Southwest Senior High
2010,SYH,SOH,Denied,2464,6,243,1718,San Ysidro High,Southwest Senior High
2010,SYH,SUH,Approved,2464,7,284,2440,San Ysidro High,Sweetwater High
2011,BVH,CPH,Approved,2307,12,520,1657,Bonita Vista Senior High,Castle Park Senior High
2011,BVH,ELH,Approved,2307,61,2644,2692,Bonita Vista Senior High,Eastlake High
2011,BVH,ELH,Denied,2307,1,43,2692,Bonita Vista Senior High,Eastlake High
2011,BVH,HTH,Approved,2307,15,650,2106,Bonita Vista Senior High,Hilltop Senior High
2011,BVH,HTH,Denied,2307,1,43,2106,Bonita Vista Senior High,Hilltop Senior High
2011,BVH,MOH,Approved,2307,4,173,1680,Bonita Vista Senior High,Montgomery Senior High
2011,BVH,MVH,Approved,2307,2,86,1582,Bonita Vista Senior High,Mar Vista Senior High
2011,BVH,OLH,Approved,2307,47,2037,1748,Bonita Vista Senior High,Olympian High
2011,BVH,ORH,Approved,2307,52,2254,2654,Bonita Vista Senior High,Otay Ranch Senior High
2011,BVH,ORH,Denied,2307,1,43,2654,Bonita Vista Senior High,Otay Ranch Senior High
2011,BVH,SOH,Approved,2307,1,43,1675,Bonita Vista Senior High,Southwest Senior High
2011,BVH,SUH,Approved,2307,6,260,2422,Bonita Vista Senior High,Sweetwater High
2011,BVH,SYH,Approved,2307,1,43,2364,Bonita Vista Senior High,San Ysidro High
2011,BVM,CPM,Approved,1080,1,92,1023,Bonita Vista Middle,Castle Park Middle
2011,BVM,CVM,Approved,1080,3,277,1051,Bonita Vista Middle,Chula Vista Middle
2011,BVM,ELM,Approved,1080,29,2685,1575,Bonita Vista Middle,Eastlake Middle
2011,BVM,GJH,Approved,1080,1,92,1071,Bonita Vista Middle,Granger Junior High
2011,BVM,HTM,Approved,1080,11,1018,1071,Bonita Vista Middle,Hilltop Middle
2011,BVM,MOM,Approved,1080,2,185,864,Bonita Vista Middle,Montgomery Middle
2011,BVM,NCM,Approved,1080,3,277,704,Bonita Vista Middle,National City Middle
2011,BVM,RDM,Approved,1080,47,4351,1583,Bonita Vista Middle,Rancho del Rey Middle
2011,CPH,BVH,Approved,1657,21,1267,2307,Castle Park Senior High,Bonita Vista Senior High
2011,CPH,BVH,Denied,1657,11,663,2307,Castle Park Senior High,Bonita Vista Senior High
2011,CPH,CVH,Approved,1657,73,4405,2698,Castle Park Senior High,Chula Vista Senior High
2011,CPH,CVH,Denied,1657,1,60,2698,Castle Park Senior High,Chula Vista Senior High
2011,CPH,ELH,Approved,1657,9,543,2692,Castle Park Senior High,Eastlake High
2011,CPH,ELH,Denied,1657,1,60,2692,Castle Park Senior High,Eastlake High
2011,CPH,HTH,Approved,1657,91,5491,2106,Castle Park Senior High,Hilltop Senior High
2011,CPH,HTH,Denied,1657,2,120,2106,Castle Park Senior High,Hilltop Senior High
2011,CPH,MOH,Approved,1657,81,4888,1680,Castle Park Senior High,Montgomery Senior High
2011,CPH,MOH,Denied,1657,1,60,1680,Castle Park Senior High,Montgomery Senior High
2011,CPH,MVH,Approved,1657,5,301,1582,Castle Park Senior High,Mar Vista Senior High
2011,CPH,OLH,Approved,1657,38,2293,1748,Castle Park Senior High,Olympian High
2011,CPH,OLH,Denied,1657,2,120,1748,Castle Park Senior High,Olympian High
2011,CPH,ORH,Approved,1657,94,5672,2654,Castle Park Senior High,Otay Ranch Senior High
2011,CPH,SOH,Approved,1657,12,724,1675,Castle Park Senior High,Southwest Senior High
2011,CPH,SUH,Approved,1657,14,844,2422,Castle Park Senior High,Sweetwater High
2011,CPH,SYH,Approved,1657,31,1870,2364,Castle Park Senior High,San Ysidro High
2011,CPH,SYH,Denied,1657,1,60,2364,Castle Park Senior High,San Ysidro High
2011,CPM,BVM,Approved,1023,40,3910,1080,Castle Park Middle,Bonita Vista Middle
2011,CPM,CVM,Approved,1023,109,10654,1051,Castle Park Middle,Chula Vista Middle
2011,CPM,CVM,Denied,1023,1,97,1051,Castle Park Middle,Chula Vista Middle
2011,CPM,ELM,Approved,1023,23,2248,1575,Castle Park Middle,Eastlake Middle
2011,CPM,GJH,Approved,1023,5,488,1071,Castle Park Middle,Granger Junior High
2011,CPM,HTM,Approved,1023,162,15835,1071,Castle Park Middle,Hilltop Middle
2011,CPM,MOM,Approved,1023,33,3225,864,Castle Park Middle,Montgomery Middle
2011,CPM,MVM,Approved,1023,8,782,1063,Castle Park Middle,Mar Vista Academy for Problem Based Learning
2011,CPM,NCM,Approved,1023,1,97,704,Castle Park Middle,National City Middle
2011,CPM,RDM,Approved,1023,99,9677,1583,Castle Park Middle,Rancho del Rey Middle
2011,CPM,SOM,Approved,1023,5,488,595,Castle Park Middle,Southwest Middle
2011,CVH,BVH,Approved,2698,9,333,2307,Chula Vista Senior High,Bonita Vista Senior High
2011,CVH,BVH,Denied,2698,6,222,2307,Chula Vista Senior High,Bonita Vista Senior High
2011,CVH,CPH,Approved,2698,29,1074,1657,Chula Vista Senior High,Castle Park Senior High
2011,CVH,ELH,Approved,2698,5,185,2692,Chula Vista Senior High,Eastlake High
2011,CVH,ELH,Denied,2698,1,37,2692,Chula Vista Senior High,Eastlake High
2011,CVH,GJH,Approved,2698,1,37,1071,Chula Vista Senior High,Granger Junior High
2011,CVH,HTH,Approved,2698,37,1371,2106,Chula Vista Senior High,Hilltop Senior High
2011,CVH,HTH,Denied,2698,2,74,2106,Chula Vista Senior High,Hilltop Senior High
2011,CVH,MOH,Approved,2698,4,148,1680,Chula Vista Senior High,Montgomery Senior High
2011,CVH,MVH,Approved,2698,4,148,1582,Chula Vista Senior High,Mar Vista Senior High
2011,CVH,OLH,Approved,2698,21,778,1748,Chula Vista Senior High,Olympian High
2011,CVH,ORH,Approved,2698,28,1037,2654,Chula Vista Senior High,Otay Ranch Senior High
2011,CVH,ORH,Denied,2698,1,37,2654,Chula Vista Senior High,Otay Ranch Senior High
2011,CVH,SOH,Approved,2698,6,222,1675,Chula Vista Senior High,Southwest Senior High
2011,CVH,SUH,Approved,2698,29,1074,2422,Chula Vista Senior High,Sweetwater High
2011,CVH,SUH,Denied,2698,1,37,2422,Chula Vista Senior High,Sweetwater High
2011,CVH,SYH,Approved,2698,18,667,2364,Chula Vista Senior High,San Ysidro High
2011,CVM,BVM,Approved,1051,31,2949,1080,Chula Vista Middle,Bonita Vista Middle
2011,CVM,BVM,Denied,1051,1,95,1080,Chula Vista Middle,Bonita Vista Middle
2011,CVM,CPM,Approved,1051,27,2568,1023,Chula Vista Middle,Castle Park Middle
2011,CVM,ELM,Approved,1051,8,761,1575,Chula Vista Middle,Eastlake Middle
2011,CVM,GJH,Approved,1051,5,475,1071,Chula Vista Middle,Granger Junior High
2011,CVM,HTM,Approved,1051,83,7897,1071,Chula Vista Middle,Hilltop Middle
2011,CVM,HTM,Denied,1051,1,95,1071,Chula Vista Middle,Hilltop Middle
2011,CVM,MOM,Approved,1051,4,380,864,Chula Vista Middle,Montgomery Middle
2011,CVM,NCM,Approved,1051,10,951,704,Chula Vista Middle,National City Middle
2011,CVM,RDM,Approved,1051,12,1141,1583,Chula Vista Middle,Rancho del Rey Middle
2011,CVM,SOM,Approved,1051,3,285,595,Chula Vista Middle,Southwest Middle
2011,ELH,BVH,Approved,2692,32,1188,2307,Eastlake High,Bonita Vista Senior High
2011,ELH,BVH,Denied,2692,7,260,2307,Eastlake High,Bonita Vista Senior High
2011,ELH,BVH,Pending,2692,1,37,2307,Eastlake High,Bonita Vista Senior High
2011,ELH,CPH,Approved,2692,2,74,1657,Eastlake High,Castle Park Senior High
2011,ELH,CVH,Approved,2692,1,37,2698,Eastlake High,Chula Vista Senior High
2011,ELH,HTH,Approved,2692,7,260,2106,Eastlake High,Hilltop Senior High
2011,ELH,MOH,Approved,2692,1,37,1680,Eastlake High,Montgomery Senior High
2011,ELH,OLH,Approved,2692,69,2563,1748,Eastlake High,Olympian High
2011,ELH,ORH,Approved,2692,61,2265,2654,Eastlake High,Otay Ranch Senior High
2011,ELH,SOH,Approved,2692,1,37,1675,Eastlake High,Southwest Senior High
2011,ELH,SUH,Approved,2692,3,111,2422,Eastlake High,Sweetwater High
2011,ELH,SYH,Approved,2692,3,111,2364,Eastlake High,San Ysidro High
2011,ELM,BVM,Approved,1575,22,1396,1080,Eastlake Middle,Bonita Vista Middle
2011,ELM,CVM,Approved,1575,2,126,1051,Eastlake Middle,Chula Vista Middle
2011,ELM,HTM,Approved,1575,2,126,1071,Eastlake Middle,Hilltop Middle
2011,ELM,ORH,Approved,1575,1,63,2654,Eastlake Middle,Otay Ranch Senior High
2011,ELM,RDM,Approved,1575,20,1269,1583,Eastlake Middle,Rancho del Rey Middle
2011,GJH,BVH,Approved,1071,2,186,2307,Granger Junior High,Bonita Vista Senior High
2011,GJH,BVH,Denied,1071,2,186,2307,Granger Junior High,Bonita Vista Senior High
2011,GJH,BVM,Approved,1071,13,1213,1080,Granger Junior High,Bonita Vista Middle
2011,GJH,CPM,Approved,1071,1,93,1023,Granger Junior High,Castle Park Middle
2011,GJH,CVM,Approved,1071,23,2147,1051,Granger Junior High,Chula Vista Middle
2011,GJH,ELM,Approved,1071,3,280,1575,Granger Junior High,Eastlake Middle
2011,GJH,HTH,Approved,1071,2,186,2106,Granger Junior High,Hilltop Senior High
2011,GJH,HTM,Approved,1071,4,373,1071,Granger Junior High,Hilltop Middle
2011,GJH,MOM,Approved,1071,1,93,864,Granger Junior High,Montgomery Middle
2011,GJH,MVH,Approved,1071,1,93,1582,Granger Junior High,Mar Vista Senior High
2011,GJH,MVM,Approved,1071,3,280,1063,Granger Junior High,Mar Vista Academy for Problem Based Learning
2011,GJH,NCM,Approved,1071,60,5602,704,Granger Junior High,National City Middle
2011,GJH,OLH,Approved,1071,1,93,1748,Granger Junior High,Olympian High
2011,GJH,ORH,Approved,1071,2,186,2654,Granger Junior High,Otay Ranch Senior High
2011,GJH,RDM,Approved,1071,2,186,1583,Granger Junior High,Rancho del Rey Middle
2011,GJH,SOM,Approved,1071,2,186,595,Granger Junior High,Southwest Middle
2011,GJH,SUH,Approved,1071,72,6722,2422,Granger Junior High,Sweetwater High
2011,GJH,SYH,Approved,1071,2,186,2364,Granger Junior High,San Ysidro High
2011,GJH,SYH,Pending,1071,1,93,2364,Granger Junior High,San Ysidro High
2011,HTH,BVH,Approved,2106,20,949,2307,Hilltop Senior High,Bonita Vista Senior High
2011,HTH,BVH,Denied,2106,6,284,2307,Hilltop Senior High,Bonita Vista Senior High
2011,HTH,CPH,Approved,2106,30,1424,1657,Hilltop Senior High,Castle Park Senior High
2011,HTH,CPH,Denied,2106,1,47,1657,Hilltop Senior High,Castle Park Senior High
2011,HTH,CVH,Approved,2106,18,854,2698,Hilltop Senior High,Chula Vista Senior High
2011,HTH,ELH,Approved,2106,21,997,2692,Hilltop Senior High,Eastlake High
2011,HTH,MOH,Approved,2106,4,189,1680,Hilltop Senior High,Montgomery Senior High
2011,HTH,MVH,Approved,2106,1,47,1582,Hilltop Senior High,Mar Vista Senior High
2011,HTH,OLH,Approved,2106,18,854,1748,Hilltop Senior High,Olympian High
2011,HTH,OLH,Denied,2106,1,47,1748,Hilltop Senior High,Olympian High
2011,HTH,OLH,Pending,2106,1,47,1748,Hilltop Senior High,Olympian High
2011,HTH,ORH,Approved,2106,53,2516,2654,Hilltop Senior High,Otay Ranch Senior High
2011,HTH,SOH,Approved,2106,3,142,1675,Hilltop Senior High,Southwest Senior High
2011,HTH,SUH,Approved,2106,5,237,2422,Hilltop Senior High,Sweetwater High
2011,HTH,SUH,Denied,2106,1,47,2422,Hilltop Senior High,Sweetwater High
2011,HTH,SYH,Approved,2106,5,237,2364,Hilltop Senior High,San Ysidro High
2011,HTM,BVM,Approved,1071,44,4108,1080,Hilltop Middle,Bonita Vista Middle
2011,HTM,CPM,Approved,1071,27,2521,1023,Hilltop Middle,Castle Park Middle
2011,HTM,CVM,Approved,1071,42,3921,1051,Hilltop Middle,Chula Vista Middle
2011,HTM,ELM,Approved,1071,17,1587,1575,Hilltop Middle,Eastlake Middle
2011,HTM,GJH,Approved,1071,4,373,1071,Hilltop Middle,Granger Junior High
2011,HTM,MOM,Approved,1071,4,373,864,Hilltop Middle,Montgomery Middle
2011,HTM,MVM,Approved,1071,1,93,1063,Hilltop Middle,Mar Vista Academy for Problem Based Learning
2011,HTM,NCM,Approved,1071,1,93,704,Hilltop Middle,National City Middle
2011,HTM,RDM,Approved,1071,56,5228,1583,Hilltop Middle,Rancho del Rey Middle
2011,HTM,SOM,Approved,1071,1,93,595,Hilltop Middle,Southwest Middle
2011,MOH,BVH,Approved,1680,6,357,2307,Montgomery Senior High,Bonita Vista Senior High
2011,MOH,BVH,Denied,1680,1,59,2307,Montgomery Senior High,Bonita Vista Senior High
2011,MOH,CPH,Approved,1680,25,1488,1657,Montgomery Senior High,Castle Park Senior High
2011,MOH,CVH,Approved,1680,14,833,2698,Montgomery Senior High,Chula Vista Senior High
2011,MOH,ELH,Approved,1680,5,297,2692,Montgomery Senior High,Eastlake High
2011,MOH,HTH,Approved,1680,19,1130,2106,Montgomery Senior High,Hilltop Senior High
2011,MOH,MVH,Approved,1680,14,833,1582,Montgomery Senior High,Mar Vista Senior High
2011,MOH,MVH,Denied,1680,1,59,1582,Montgomery Senior High,Mar Vista Senior High
2011,MOH,OLH,Approved,1680,32,1904,1748,Montgomery Senior High,Olympian High
2011,MOH,OLH,Denied,1680,1,59,1748,Montgomery Senior High,Olympian High
2011,MOH,ORH,Approved,1680,46,2738,2654,Montgomery Senior High,Otay Ranch Senior High
2011,MOH,SOH,Approved,1680,50,2976,1675,Montgomery Senior High,Southwest Senior High
2011,MOH,SUH,Approved,1680,5,297,2422,Montgomery Senior High,Sweetwater High
2011,MOH,SYH,Approved,1680,81,4821,2364,Montgomery Senior High,San Ysidro High
2011,MOH,SYH,Denied,1680,1,59,2364,Montgomery Senior High,San Ysidro High
2011,MOM,BVM,Approved,864,12,1388,1080,Montgomery Middle,Bonita Vista Middle
2011,MOM,CPM,Approved,864,13,1504,1023,Montgomery Middle,Castle Park Middle
2011,MOM,CVM,Approved,864,25,2893,1051,Montgomery Middle,Chula Vista Middle
2011,MOM,ELM,Approved,864,12,1388,1575,Montgomery Middle,Eastlake Middle
2011,MOM,GJH,Approved,864,1,115,1071,Montgomery Middle,Granger Junior High
2011,MOM,HTM,Approved,864,22,2546,1071,Montgomery Middle,Hilltop Middle
2011,MOM,MVM,Approved,864,23,2662,1063,Montgomery Middle,Mar Vista Academy for Problem Based Learning
2011,MOM,RDM,Approved,864,37,4282,1583,Montgomery Middle,Rancho del Rey Middle
2011,MOM,SOM,Approved,864,26,3009,595,Montgomery Middle,Southwest Middle
2011,MVH,BVH,Approved,1582,3,189,2307,Mar Vista Senior High,Bonita Vista Senior High
2011,MVH,BVH,Denied,1582,5,316,2307,Mar Vista Senior High,Bonita Vista Senior High
2011,MVH,CPH,Approved,1582,10,632,1657,Mar Vista Senior High,Castle Park Senior High
2011,MVH,CVH,Approved,1582,18,1137,2698,Mar Vista Senior High,Chula Vista Senior High
2011,MVH,ELH,Approved,1582,5,316,2692,Mar Vista Senior High,Eastlake High
2011,MVH,HTH,Approved,1582,15,948,2106,Mar Vista Senior High,Hilltop Senior High
2011,MVH,MOH,Approved,1582,75,4740,1680,Mar Vista Senior High,Montgomery Senior High
2011,MVH,MVH,Approved,1582,1,63,1582,Mar Vista Senior High,Mar Vista Senior High
2011,MVH,OLH,Approved,1582,14,884,1748,Mar Vista Senior High,Olympian High
2011,MVH,ORH,Approved,1582,25,1580,2654,Mar Vista Senior High,Otay Ranch Senior High
2011,MVH,SAILS,Approved,1582,1,63,256,Mar Vista Senior High,Options Secondary
2011,MVH,SOH,Approved,1582,104,6573,1675,Mar Vista Senior High,Southwest Senior High
2011,MVH,SUH,Approved,1582,1,63,2422,Mar Vista Senior High,Sweetwater High
2011,MVH,SYH,Approved,1582,16,1011,2364,Mar Vista Senior High,San Ysidro High
2011,MVH,SYH,Denied,1582,1,63,2364,Mar Vista Senior High,San Ysidro High
2011,MVM,BVM,Approved,1063,10,940,1080,Mar Vista Academy for Problem Based Learning,Bonita Vista Middle
2011,MVM,BVM,Denied,1063,1,94,1080,Mar Vista Academy for Problem Based Learning,Bonita Vista Middle
2011,MVM,CPM,Approved,1063,9,846,1023,Mar Vista Academy for Problem Based Learning,Castle Park Middle
2011,MVM,CVM,Approved,1063,26,2445,1051,Mar Vista Academy for Problem Based Learning,Chula Vista Middle
2011,MVM,ELM,Approved,1063,6,564,1575,Mar Vista Academy for Problem Based Learning,Eastlake Middle
2011,MVM,GJH,Approved,1063,2,188,1071,Mar Vista Academy for Problem Based Learning,Granger Junior High
2011,MVM,HTM,Approved,1063,18,1693,1071,Mar Vista Academy for Problem Based Learning,Hilltop Middle
2011,MVM,MOM,Approved,1063,18,1693,864,Mar Vista Academy for Problem Based Learning,Montgomery Middle
2011,MVM,MVM,Approved,1063,1,94,1063,Mar Vista Academy for Problem Based Learning,Mar Vista Academy for Problem Based Learning
2011,MVM,NCM,Approved,1063,1,94,704,Mar Vista Academy for Problem Based Learning,National City Middle
2011,MVM,RDM,Approved,1063,8,752,1583,Mar Vista Academy for Problem Based Learning,Rancho del Rey Middle
2011,MVM,SOM,Approved,1063,21,1975,595,Mar Vista Academy for Problem Based Learning,Southwest Middle
2011,NCM,BVM,Approved,704,18,2556,1080,National City Middle,Bonita Vista Middle
2011,NCM,CPM,Approved,704,2,284,1023,National City Middle,Castle Park Middle
2011,NCM,CVM,Approved,704,19,2698,1051,National City Middle,Chula Vista Middle
2011,NCM,GJH,Approved,704,37,5255,1071,National City Middle,Granger Junior High
2011,NCM,HTM,Approved,704,12,1704,1071,National City Middle,Hilltop Middle
2011,NCM,MOM,Approved,704,2,284,864,National City Middle,Montgomery Middle
